unit_id,section_id,col_id,project_id,col_area,unit_name,strat_name_id,Mbr,Fm,Gp,SGp,t_age,b_age,max_thick,min_thick,outcrop,pbdb_collections,pbdb_occurrences
5489,1298,157,1,46089.656,Gunter Sandstone Mbr of Van Buren Fm,2876.0,Gunter Sandstone,Van Buren,,,483.5999,486.85,44.0,12.0,subsurface,0,0
35923,9099,1579,1,19896.434,Cape Clay Fm,4990.0,,Cape Clay,Ryder Gletscher,,483.6001,485.2249,50.0,50.0,,0,0
12930,3423,449,1,11210.104,Rose Run Sandstone,3406.0,,Rose Run Sandstone,Knox,,483.6001,485.2249,7.0,0.0,subsurface,0,0
11780,3188,434,1,23312.965,Gunter Sandstone Mbr,7768.0,Gunter Sandstone,Oneota Dolomite,Prairie du Chien,,483.6001,485.2249,6.0,1.0,subsurface,0,0
10405,2687,377,1,5747.699,Umbrella Hill Fm,2174.0,,Umbrella Hill,,,483.6001,485.2249,600.0,0.0,surface,0,0
13010,3435,450,1,14622.862,Rose Run Sandstone,3406.0,,Rose Run Sandstone,Knox,,483.6001,485.2249,14.0,0.0,subsurface,0,0
11726,3171,433,1,27448.68,Gunter Sandstone Mbr,7768.0,Gunter Sandstone,Oneota Dolomite,Prairie du Chien,,483.6001,485.2249,6.0,1.0,subsurface,0,0
6034,1445,178,1,36116.727,Blue Earth Bed,7674.0,Blue Earth Bed,Oneota Dolomite,Prairie du Chien,,483.6001,485.2249,1.0,0.0,both,0,0
11939,3211,435,1,26387.043,Gunter Sandstone Mbr,7768.0,Gunter Sandstone,Oneota Dolomite,Prairie du Chien,,483.6001,485.2249,6.0,1.0,subsurface,0,0
1936,301,54,1,14957.047,Sierrite Fm,1902.0,,Sierrite,El Paso,,483.6001,485.2249,37.0,0.0,both,0,0
11554,3106,432,1,42690.191,Gunter Sandstone Mbr,7768.0,Gunter Sandstone,Oneota Dolomite,Prairie du Chien,,483.6001,485.2249,8.0,0.0,both,0,0
8338,2088,308,1,2982.175,Lower Mbr of Rickenbach Fm,1731.0,,Rickenbach,Beekmantown,,484.4125,488.2625,122.0,23.0,surface,0,0
751,105,21,1,2435.601,Chepultepec Dolomite of Knox Gp,7373.0,,Chepultepec Dolomite,Knox,,484.4125,486.85,244.0,213.0,surface,0,0
5558,1305,158,1,23283.85,Butterly Dolomite,3900.0,,Butterly Dolomite,Arbuckle,,484.4125,486.85,91.0,0.0,,0,0
36467,9322,1604,1,17510.107,Theresa Fm,6034.0,,Theresa,,,484.4125,486.85,60.0,60.0,,0,0
34783,8728,1504,1,144599.234,unnamed,,,,,,484.4125,497.85,210.0,210.0,,0,0
1494,183,808,1,5946.763,Stonehenge Limestone,3827.0,,Stonehenge Limestone,Beekmantown,,484.4125,486.85,152.0,122.0,surface,0,0
35441,8931,1540,1,5660.745,Hazen Fm,9762.0,,Hazen,,,484.4125,521.0,100.0,100.0,,0,0
4513,851,109,1,36881.723,Gasconade Dolomite,3927.0,,Gasconade Dolomite,,,484.4125,486.85,76.0,0.0,subsurface,0,0
38186,9876,1657,1,30825.119,Lower Road River Fm,1749.0,,Road River,,,484.4125,503.5,0.0,0.0,,51,469
2792,513,77,1,26870.678,Eminence Fm,609.0,,Eminence Dolomite,Arbuckle,,484.4125,486.85,61.0,0.0,subsurface,0,0
12736,3371,445,1,14356.623,Gunter Sandstone Mbr,7384.0,,Gunter Sandstone,Knox,,484.4125,486.85,15.0,6.0,subsurface,0,0
1458,181,41,1,5738.12,Chepultepec Dolomite of Knox Gp,7373.0,,Chepultepec Dolomite,Knox,,484.4125,486.85,150.0,60.0,surface,1,18
10064,2549,358,1,6150.452,Elbrook Fm,597.0,,Elbrook Dolomite,Conasauga,,484.4125,493.575,450.0,200.0,surface,0,0
3457,700,91,1,16719.768,Gasconade Dolomite,3927.0,,Gasconade Dolomite,,,484.4125,486.85,70.0,0.0,subsurface,0,0
22755,6360,812,1,3001.604,Stonehenge,2001.0,,Stonehenge,Beekmantown,,484.4125,486.85,305.0,23.0,surface,0,0
37972,9785,1648,1,11223.639,unnamed,,,,,,484.4125,511.0,900.0,900.0,,0,0
34126,8448,1476,1,24527.201,Rabbitkettle Fm,9557.0,,Rabbitkettle,Road River,,484.4125,503.5,750.0,60.0,,18,139
12749,3375,446,1,11712.055,Gunter Sandstone Mbr,7384.0,,Gunter Sandstone,Knox,,484.4125,486.85,0.0,0.0,subsurface,0,0
35631,8969,1550,1,9960.218,Cass Fiord Fm,5007.0,,Cass Fiord,Ryder Gletscher,,484.4125,486.85,10.0,10.0,,0,0
9282,2341,337,1,43154.691,Emerson Fm,607.0,,Emerson,,,484.4125,501.0,335.0,275.0,both,0,0
1190,6367,814,1,8749.338,Stonehenge Limestone,3827.0,,Stonehenge Limestone,Beekmantown,,484.4125,486.85,122.0,61.0,surface,0,0
9263,2337,336,1,28264.65,Zortman Mbr of Emerson Fm,7302.0,Zortman,Emerson,,,484.4125,499.95,200.0,90.0,both,0,0
13906,3695,465,1,22986.613,Whipple Cave Fm,2279.0,,Whipple Cave,,,484.4125,493.2167,400.0,0.0,surface,5,28
34137,8444,1477,1,28297.518,unnamed,,,,,,484.4125,503.5,0.0,0.0,,0,0
13907,3695,465,1,22986.613,Windfall Fm,2308.0,,Windfall,,,484.4125,493.9333,300.0,150.0,surface,1,21
2250,374,64,1,22085.896,Bliss Fm,7598.0,,Bliss,,,484.4125,493.575,33.0,0.0,,0,0
13908,3695,465,1,22986.613,Notch Peak Fm,1441.0,,Notch Peak,,,484.4125,493.575,600.0,500.0,surface,0,0
4142,799,104,1,42828.883,Gasconade Dolomite,3927.0,,Gasconade Dolomite,,,484.4125,486.85,80.0,0.0,subsurface,13,58
2246,371,63,1,6604.956,Bliss Fm,7598.0,,Bliss,,,484.4125,493.575,14.0,0.0,surface,0,0
34845,8756,1509,1,125991.484,Turner Cliffs,6071.0,,Turner Cliffs,Admiralty,,484.4125,499.95,250.0,10.0,,0,0
34822,8748,1508,1,78073.516,Cass Fiord,5007.0,,Cass Fiord,Ryder Gletscher,,484.4125,486.85,20.0,20.0,,0,0
5334,1259,152,1,22714.551,Unnamed,,,,,,484.4125,492.5,1300.0,700.0,surface,0,0
2088,328,58,1,29165.619,Dagger Flat Fm,488.0,,Dagger Flat,,,484.4125,497.85,274.0,0.0,both,0,0
2074,326,57,1,29008.318,Bliss Fm,7598.0,,Bliss,,,484.4125,488.2625,59.0,30.0,,0,0
2029,313,55,1,8202.507,Bliss Fm,7598.0,,Bliss,,,484.4125,493.575,44.0,38.0,,0,0
42966,6318,42,1,2720.528,Stonehenge Limestone,3827.0,,Stonehenge Limestone,Beekmantown,,484.4125,486.85,150.0,0.0,,0,0
35150,8861,1526,1,10561.693,Cass Fiord Fm,5007.0,,Cass Fiord,Ryder Gletscher,,484.4125,501.0,2180.0,2180.0,,0,0
10248,2627,315,1,18419.41,Whitehall Fm,2283.0,,Whitehall,Beekmantown,,484.4125,493.575,84.0,0.0,,10,226
34869,8771,1511,1,227446.609,Turner Cliffs Fm,6071.0,,Turner Cliffs,Admiralty,,484.4125,496.8,40.0,40.0,,0,0
35953,9101,1581,1,39846.727,Permin Land Fm,9832.0,,Permin Land,Ryder Gletscher,,484.4125,486.85,50.0,50.0,,0,0
1153,6362,813,1,5571.542,Stonehenge Limestone,3827.0,,Stonehenge Limestone,Beekmantown,,484.4125,486.85,45.0,30.0,,0,0
14018,3718,467,1,17942.957,Upper Mbr of Nopah Fm,1431.0,,Nopah,,,484.4125,496.8,300.0,0.0,surface,0,0
14175,3763,471,1,14877.405,Notch Peak Fm,1441.0,,Notch Peak,,,484.4125,493.2167,400.0,0.0,surface,1,2
12531,3341,444,1,9359.954,Gunter Sandstone of Knox Gp,7384.0,,Gunter Sandstone,Knox,,484.4125,486.85,0.0,0.0,subsurface,0,0
13690,3633,460,1,17563.146,Hyndman Fm,940.0,,Hyndman,,,484.4125,495.725,3000.0,0.0,surface,0,0
36381,9287,1600,1,15082.355,Nepean Fm,5660.0,,Nepean,,,484.4125,499.95,180.0,180.0,,0,0
35621,8967,1549,1,7141.169,Cass Fiord Fm,5007.0,,Cass Fiord,Ryder Gletscher,,484.4125,501.0,730.0,730.0,,0,0
38294,9922,1662,1,22607.805,Franklin Mtn Fm,5224.0,,Franklin Mountain,,,484.4125,501.0,500.0,500.0,,0,0
38270,9911,1661,1,22714.447,Franklin Mtn Fm,5224.0,,Franklin Mountain,,,484.4125,501.0,480.0,400.0,,0,0
34526,8637,1494,1,13944.851,Dome Creek Fm,9641.0,,Dome Creek,Cariboo,,484.4125,515.6334,1200.0,1200.0,,0,0
34798,8740,1506,1,41091.566,Cass Fiord,5007.0,,Cass Fiord,Ryder Gletscher,,484.4125,504.5,90.0,90.0,,0,0
34114,8511,1475,1,39087.719,unnamed,,,,,,484.4125,531.85,0.0,0.0,,0,0
36404,9296,1601,1,29153.852,Theresa Fm,6034.0,,Theresa,,,484.4125,488.2625,75.0,75.0,,0,0
38248,9901,1660,1,32841.469,Franklin Mtn Fm,5224.0,,Franklin Mountain,,,484.4125,499.6,800.0,800.0,,0,0
35134,8858,1525,1,13699.332,Cass Fiord Fm,5007.0,,Cass Fiord,Ryder Gletscher,,484.4125,499.95,2180.0,2180.0,,0,0
2891,526,78,1,28375.143,Eminence Fm,609.0,,Eminence Dolomite,Arbuckle,,484.4125,486.85,60.0,10.0,subsurface,0,0
1828,254,50,1,18314.1,Bliss Fm,7598.0,,Bliss,,,484.4125,493.575,107.0,59.0,both,0,0
22427,6253,801,1,36852.895,Van Buren Fm,2192.0,,Van Buren,,,484.4125,485.6313,61.0,0.0,subsurface,0,0
2955,564,79,1,12598.981,Oneonta Fm,7034.0,,Oneota,Prairie du Chien,,484.4125,486.85,34.0,0.0,subsurface,0,0
33474,8112,1442,1,14164.106,unnamed,,,,,,484.4125,491.0875,0.0,0.0,,0,0
35976,9104,1582,1,48008.398,Tavsens Iskappe Gp,9844.0,,,Tavsens Iskappe,,484.4125,514.5,700.0,700.0,,0,0
34877,8776,1512,1,44421.844,Cass Fiord Fm,5007.0,,Cass Fiord,Ryder Gletscher,,484.4125,501.0,300.0,300.0,,0,0
14234,3778,472,1,6882.684,Notch Peak Fm,1441.0,,Notch Peak,,,484.4125,492.5,600.0,0.0,surface,0,0
1886,290,53,1,12271.125,Bliss Fm,7598.0,,Bliss,,,484.4125,493.575,30.0,0.0,,0,0
14312,3808,474,1,8202.173,Lava Dam Mbr of Notch Peak Fm,7067.0,Lava Dam,Notch Peak,,,484.4125,488.2625,120.0,0.0,surface,6,7
14368,3818,475,1,8516.035,Notch Peak Fm,1441.0,,Notch Peak,,,484.4125,492.5,400.0,300.0,surface,0,0
14422,3832,476,1,26556.199,St Charles Limestone,3816.0,,St Charles Limestone,,,484.4125,496.8,300.0,150.0,surface,0,0
1873,281,52,1,20334.869,Bliss Fm,7598.0,,Bliss,,,484.4125,493.575,57.0,0.0,both,0,0
14482,3843,477,1,11327.024,St Charles Fm,1978.0,,St Charles,,,484.4125,495.725,350.0,0.0,surface,2,19
34028,8425,1472,1,18034.76,Index,8256.0,,Index,Lardeau,,484.4125,514.9715,762.0,457.0,,0,0
4545,861,110,1,35317.102,Gasconade Dolomite,3927.0,,Gasconade Dolomite,,,484.4125,486.85,106.0,0.0,subsurface,2,3
558,87,18,1,12817.529,Rose Run Sandstone,3406.0,,Rose Run Sandstone,Knox,,484.4125,486.85,9.0,3.0,subsurface,0,0
559,87,18,1,12817.529,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,484.4125,497.85,280.0,180.0,subsurface,0,0
38315,9935,1663,1,16937.229,Franklin Mtn Fm,5224.0,,Franklin Mountain,,,484.4125,501.0,400.0,400.0,,0,0
35922,9099,1579,1,19896.434,Cass Fiord Fm,5007.0,,Cass Fiord,Ryder Gletscher,,485.2249,501.0,470.0,470.0,,0,0
1938,301,54,1,14957.047,Bliss Fm,7598.0,,Bliss,,,485.2249,493.575,91.0,0.0,,0,0
6038,1445,178,1,36116.727,Kasota Bed,7675.0,Kasota Bed,Oneota Dolomite,Prairie du Chien,,485.2249,486.85,2.0,0.0,both,0,0
13009,3435,450,1,14622.862,Beekmantown Fm of Knox Gp,7308.0,,Beekmantown,Knox,,485.2249,486.85,420.0,120.0,subsurface,0,0
22428,6253,801,1,36852.895,Gunter Sandstone Mbr,2876.0,Gunter Sandstone,Van Buren,,,485.6313,486.85,61.0,0.0,subsurface,0,0
6114,1460,186,1,24422.51,Coon Valley Mbr of Jordan Fm,6981.0,Coon Valley,Jordan,,,485.875,486.85,10.0,5.0,both,0,0
12737,3371,445,1,14356.623,Eminence Dolomite of Knox Gp,7380.0,,Eminence,Knox,,486.85,488.2625,258.0,198.0,subsurface,0,0
6650,1650,226,1,1998.639,Oro Grande Fm,1480.0,,Oro Grande,,,486.85,553.23,2460.0,0.0,surface,0,0
3074,620,82,1,18972.047,Jordan Sandstone,3332.0,,Jordan Sandstone,,,486.85,488.2625,26.0,0.0,subsurface,0,0
3222,661,86,1,30143.756,Jordan Fm,995.0,,Jordan,,,486.85,488.2625,5.0,2.0,subsurface,0,0
7594,2006,297,1,4416.283,Conococheague Fm,446.0,,Conococheague,Knox,,486.85,501.0,580.0,430.0,both,0,0
22461,6264,802,1,43468.73,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,486.85,492.5,0.0,0.0,subsurface,0,0
3018,594,81,1,16088.815,Jordan Sandstone,3332.0,,Jordan Sandstone,,,486.85,488.2625,27.0,0.0,subsurface,0,0
6140,1466,188,1,23226.102,Jordan Fm,995.0,,Jordan,,,486.85,488.2625,6.0,0.0,subsurface,0,0
22414,6253,801,1,36852.895,Eminence Dolomite of Knox Gp,7380.0,,Eminence,Knox,,486.85,488.2625,99.0,0.0,both,0,0
3002,585,80,1,21693.297,Jordan Sandstone,3332.0,,Jordan Sandstone,,,486.85,488.2625,18.0,0.0,subsurface,0,0
3336,680,88,1,12515.966,Jordan Sandstone,3332.0,,Jordan Sandstone,,,486.85,488.2625,11.0,8.0,subsurface,0,0
2956,564,79,1,12598.981,Jordan Sandstone,3332.0,,Jordan Sandstone,,,486.85,488.2625,18.0,0.0,subsurface,0,0
7774,2025,300,1,17251.09,Mines Mbr of Gatesburg Fm,2986.0,Mines,Gatesburg,,,486.85,488.2625,88.0,0.0,subsurface,0,0
21922,5990,752,1,78079.453,Unnamed,,,,,,486.85,515.726,0.0,0.0,,0,0
21884,5970,749,1,31631.18,Lamartre Mazenod,5472.0,,Lamartre Mazenod,,,486.85,511.0,800.0,0.0,,0,0
6125,1463,187,1,18140.93,Jordan Fm,995.0,,Jordan,,,486.85,488.2625,15.0,0.0,both,0,0
2892,526,78,1,28375.143,Bonneterre Fm,219.0,,Bonneterre,,,486.85,497.85,30.0,10.0,subsurface,0,0
7878,2028,301,1,12044.353,Mines Mbr,2986.0,Mines,Gatesburg,,,486.85,488.7333,75.0,0.0,surface,0,0
3351,683,89,1,19038.326,Jordan Sandstone,3332.0,,Jordan Sandstone,,,486.85,488.2625,9.0,5.0,subsurface,0,0
2793,513,77,1,26870.678,Bonneterre Fm,219.0,,Bonneterre,,,486.85,497.85,45.0,0.0,subsurface,0,0
7884,2028,301,1,12044.353,Shadygrove Fm,1875.0,,Shadygrove,Conococheague,,486.85,487.7917,197.0,0.0,surface,0,0
21819,5945,820,1,4865.601,March Point Fm and Petit Jardin Fm,5538.0,,March Point,,,486.85,499.95,152.0,0.0,,0,0
2620,481,73,1,27171.193,Hickory Sandstone,3324.0,,Hickory Sandstone,,,486.85,493.575,100.0,0.0,subsurface,0,0
19044,5021,632,1,18433.596,Goldenville,5259.0,,Goldenville,Meguma,,486.85,501.0,0.0,0.0,,0,0
6115,1460,186,1,24422.51,Van Oser Mbr of Jordan Fm,7283.0,Van Oser,Jordan,,,486.85,488.2625,10.0,0.0,both,0,0
19030,5014,631,1,37661.125,Goldenville,5259.0,,Goldenville,Meguma,,486.85,501.0,4572.0,0.0,,0,0
18877,4950,621,1,16826.188,Macneil,5522.0,,Macneil,,,486.85,493.575,91.0,0.0,,0,0
35952,9101,1581,1,39846.727,Ryder Gletscher Gp,9820.0,,,Ryder Gletscher,,486.85,506.5,300.0,300.0,,0,0
8001,2057,304,1,20215.496,Mines Mbr of Gatesburg Fm,2986.0,Mines,Gatesburg,,,486.85,488.2625,88.0,10.0,subsurface,0,0
18860,4940,620,1,20728.463,Macneil,5522.0,,Macneil,,,486.85,497.85,305.0,0.0,,0,0
1920,300,47,1,4248.86,Conococheague Fm,446.0,,Conococheague,Knox,,486.85,501.0,570.0,0.0,both,0,0
3446,697,90,1,28777.375,Jordan Sandstone,3332.0,,Jordan Sandstone,,,486.85,488.2625,15.0,12.0,subsurface,0,0
8165,2064,305,1,20502.52,Mines Mbr of Gatesburg Fm,2986.0,Mines,Gatesburg,,,486.85,488.2625,75.0,0.0,subsurface,0,0
1725,219,46,1,9995.404,Mines Fm,1301.0,,Mines,Knox,,486.85,501.0,265.0,0.0,subsurface,0,0
18787,4904,614,1,8329.352,Salmonier Cove,8018.0,,Salmonier Cove,,,486.85,497.85,61.0,0.0,,0,0
18766,4891,613,1,10699.791,Ninemile Hill,5674.0,,Ninemile Hill,,,486.85,502.7,1067.0,0.0,,0,0
1666,212,45,1,10998.371,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,486.85,501.0,230.0,130.0,subsurface,0,0
8279,2076,307,1,11732.15,Richland Fm of Conococheague Fm,7572.0,,Richland,Conococheague,,486.85,491.0875,394.0,0.0,surface,0,0
113,39,7,1,3707.957,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,486.85,493.575,380.0,0.0,both,0,0
8287,2076,307,1,11732.15,Allentown Fm,23.0,,Allentown,,,486.85,501.0,800.0,454.0,surface,0,0
1559,6324,809,1,4063.666,Conococheague Fm,446.0,,Conococheague,Knox,,486.85,493.575,426.0,335.0,surface,0,0
36431,9310,1602,1,6431.837,Theresa Fm,6034.0,,Theresa,,,486.85,488.2625,0.0,0.0,,0,0
36466,9322,1604,1,17510.107,Chateauguay Fm,9889.0,,Chateauguay,,,486.85,497.85,128.0,128.0,,0,0
1495,183,808,1,5946.763,Conococheague Fm,446.0,,Conococheague,Knox,,486.85,493.575,456.0,0.0,surface,0,0
36506,9336,1606,1,53109.895,Petit Jardin Fm,5756.0,,Petit Jardin,,,486.85,501.0,250.0,150.0,,0,0
1459,181,41,1,5738.12,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,486.85,496.8,300.0,0.0,surface,0,0
18462,4760,589,1,37388.184,Elliott Cove,5169.0,,Elliott Cove,Harcourt,,486.85,501.0,305.0,122.0,,0,0
18447,4755,588,1,30126.615,Elliott Cove,5169.0,,Elliott Cove,Harcourt,,486.85,501.0,183.0,0.0,,0,0
6060,1454,185,1,34919.023,Jordan Sandstone,3332.0,,Jordan Sandstone,,,486.85,488.2625,18.0,0.0,subsurface,1,7
36527,9344,1607,1,4942.13,Petit Jardin Fm,5756.0,,Petit Jardin,,,486.85,501.0,250.0,250.0,,8,22
3458,700,91,1,16719.768,Eminence Dolomite of Knox Gp,7380.0,,Eminence,Knox,,486.85,488.2625,27.0,0.0,subsurface,0,0
1334,175,39,1,8320.473,Copper Ridge Fm,458.0,,Copper Ridge,Knox,,486.85,501.0,400.0,200.0,subsurface,0,0
36558,9353,1608,1,57586.867,Petit Jardin Fm,5756.0,,Petit Jardin,,,486.85,501.0,270.0,270.0,,0,0
8557,2139,313,1,10773.049,Little Falls Fm,63593.0,,Little Falls Dolomite,,,486.85,495.3667,168.0,20.0,both,0,0
8558,2139,313,1,10773.049,Hoyt Fm,920.0,,Hoyt Dolomite,Saratoga Springs,,486.85,491.0875,15.0,3.0,surface,2,23
36576,9358,1609,1,16939.223,Treytown Pond Fm,6063.0,,Treytown Pond,,,486.85,501.0,140.0,0.0,,0,0
1192,6367,814,1,8749.338,Conococheague Fm,446.0,,Conococheague,Knox,,486.85,496.8,400.0,300.0,surface,0,0
1191,160,38,1,2426.784,Copper Ridge Fm,458.0,,Copper Ridge,Knox,,486.85,496.8,366.0,0.0,surface,0,0
16137,4258,487,1,27617.959,Gallatin Fm,723.0,,Gallatin,,,486.85,496.8,122.0,61.0,,0,0
16016,4233,515,1,26704.309,Gallatin Fm,723.0,,Gallatin,,,486.85,496.8,155.0,125.0,,0,0
15979,4224,514,1,12729.511,Gallatin Fm,723.0,,Gallatin,,,486.85,496.8,140.0,0.0,,0,0
15924,4209,513,1,40996.242,Gallatin Fm,723.0,,Gallatin,,,486.85,496.8,140.0,0.0,both,0,0
15921,4206,512,1,35648.656,Deadwood Fm,503.0,,Deadwood,,,486.85,501.0,4.0,1.0,surface,116,503
15849,4189,511,1,18066.846,Gallatin Fm,723.0,,Gallatin,,,486.85,496.8,0.0,0.0,,0,0
15808,4185,510,1,17355.143,Gallatin Fm,723.0,,Gallatin,,,486.85,496.8,137.0,64.0,surface,1,1
15797,4178,509,1,21201.191,Gallatin Fm,723.0,,Gallatin,,,486.85,496.8,64.0,0.0,both,0,0
15731,10067,508,1,30410.238,unnamed,,,,,,486.85,511.0,0.0,0.0,,0,0
15685,4155,507,1,13340.606,Gallatin Fm,723.0,,Gallatin,,,486.85,496.8,120.0,60.0,,0,0
15682,4153,506,1,19214.545,Buck Spring Fm,258.0,,Buck Spring,,,486.85,499.95,100.0,0.0,,0,0
15583,4136,505,1,16005.45,Open Door Limestone,3745.0,,Open Door Limestone,Gallatin,,486.85,491.0875,69.0,30.0,,13,49
15577,4133,504,1,21622.734,Buck Spring Fm,258.0,,Buck Spring,,,486.85,499.6,100.0,0.0,,0,0
15510,4123,503,1,23106.414,unnamed,,,,,,486.85,511.0,122.0,100.0,subsurface,0,0
15396,4085,500,1,28924.057,Dotsero Fm,547.0,,Dotsero,Horseshoe Mountain,,486.85,501.0,60.0,30.0,both,1,3
1155,6362,813,1,5571.542,Conococheague Fm,446.0,,Conococheague,Knox,,486.85,496.8,455.0,0.0,surface,0,0
1154,156,37,1,2729.236,Copper Ridge Fm,458.0,,Copper Ridge,Knox,,486.85,496.8,455.0,240.0,surface,0,0
37102,9528,1623,1,12569.534,Lynx Fm,5508.0,,Lynx,,,486.85,502.25,0.0,0.0,,0,0
1125,151,28,1,3176.828,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,486.85,496.8,365.0,305.0,surface,0,0
15091,4010,492,1,37855.398,Lamotte Sandstone,3340.0,,Lamotte Sandstone,,,486.85,497.85,50.0,0.0,subsurface,0,0
37230,9547,1626,1,23715.732,Lynx Fm,5508.0,,Lynx,,,486.85,502.25,400.0,400.0,,0,0
1074,141,32,1,10739.39,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,486.85,501.0,400.0,0.0,subsurface,0,0
42410,11809,2231,10,286.858,Albee Fm,,,,,,486.85,501.0,0.0,0.0,,0,0
38213,9887,1658,1,19558.414,Taiga Fm,10147.0,,Taiga,,,486.85,503.5,300.0,300.0,,0,0
13798,3663,463,1,34258.02,Bullwacker Mbr,2767.0,Bullwacker,Windfall,,,486.85,492.5,130.0,0.0,surface,7,33
698,99,20,1,4162.582,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,486.85,497.85,600.0,285.0,subsurface,0,0
625,94,19,1,8705.258,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,486.85,497.85,600.0,330.0,subsurface,0,0
13782,3658,462,1,33541.77,Undifferentiated,,,,,,486.85,502.25,0.0,0.0,surface,0,0
13703,3635,461,1,26235.342,Unnamed,,,,,,486.85,497.85,300.0,0.0,surface,0,0
13699,3635,461,1,26235.342,Porter Peak Limestone,3771.0,,Porter Peak Limestone,,,486.85,508.5,1000.0,0.0,surface,0,0
13623,3603,459,1,25531.477,Tamarack Canyon Dolomite,3998.0,,Tamarack Canyon Dolomite,,,486.85,493.575,120.0,0.0,surface,0,0
13610,3597,458,1,24012.732,Emigrant Fm,608.0,,Emigrant,,,486.85,513.3166,800.0,0.0,surface,79,364
38376,9960,1666,1,6707.421,Broken Skull Fm,9589.0,,Broken Skull,,,486.85,495.725,600.0,600.0,,2,12
504,82,17,1,13348.094,Knox Gp,2525.0,,,Knox,,486.85,495.725,300.0,280.0,subsurface,0,0
13442,3541,231,1,17192.863,Nopah Fm,1431.0,,Nopah,,,486.85,496.8,0.0,0.0,surface,0,0
460,76,16,1,2824.982,Conococheague Fm,446.0,,Conococheague,Knox,,486.85,497.85,457.0,0.0,both,0,0
459,76,16,1,2824.982,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,486.85,497.85,305.0,0.0,both,0,0
39338,10385,1720,8,115866.461,Jaibaras Fm,102172.0,,Jaibaras,,,486.85,521.0,120.0,0.0,,0,0
13011,3435,450,1,14622.862,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,486.85,497.85,600.0,300.0,subsurface,0,0
12952,3425,448,1,11902.06,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,486.85,497.5,600.0,450.0,subsurface,0,0
39404,10401,1722,8,168134.562,Jaibaras,102172.0,,Jaibaras,,,486.85,521.0,120.0,0.0,,0,0
12931,3423,449,1,11210.104,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,486.85,497.85,450.0,300.0,subsurface,0,0
40243,10771,2033,10,6157.189,Little Hollow,101129.0,,Little Hollow,Iron Brook,,486.85,511.0,260.0,0.0,,0,0
12905,3408,447,1,14594.294,Copper Ridge Dolomite of Knox Gp,7376.0,,Copper Ridge Dolomite,Knox,,486.85,497.85,780.0,600.0,subsurface,0,0
40257,10783,2034,10,255.003,Little Hollow,101129.0,,Little Hollow,Iron Brook,,486.85,511.0,260.0,0.0,,0,0
12750,3375,446,1,11712.055,Eminence Dolomite of Knox Gp,7380.0,,Eminence,Knox,,486.85,488.2625,0.0,0.0,subsurface,0,0
5679,1328,163,1,20869.578,Wilberns Fm,2289.0,,Wilberns,Moore Hollow,,486.85,495.725,187.0,0.0,,85,217
40332,11180,2039,10,689.365,Little Hollow,101129.0,,Little Hollow,Iron Brook,,486.85,511.0,260.0,0.0,,0,0
40377,10865,2041,10,2932.9,Macneil,5522.0,,Macneil,,,486.85,501.0,300.0,100.0,,0,0
40397,10891,2043,10,1034.955,Macneil,5522.0,,Macneil,,,486.85,499.585,300.0,100.0,,0,0
40451,10953,2054,10,2279.88,Silver Falls Fm,102568.0,,Silver Falls,Saint John,,486.85,493.925,100.0,70.0,,0,0
40463,10954,2055,10,1078.841,King Square Fm,102567.0,,King Square,Saint John,,486.85,497.0,380.0,84.0,,0,0
40478,10973,2056,10,341.663,King Square Fm,102567.0,,King Square,Saint John,,486.85,490.3875,380.0,84.0,,0,0
6613,1632,230,1,8294.661,Nopah Fm,1431.0,,Nopah,,,486.85,496.8,0.0,0.0,surface,0,0
40585,11024,2076,10,822.132,Hoosac,907.0,,Hoosac,,,486.85,524.9,900.0,0.0,,0,0
40607,11027,2077,10,792.325,Plymouth,64872.0,,Plymouth,,,486.85,499.8375,30.0,0.0,,0,0
12532,3341,444,1,9359.954,Eminence Dolomite of Knox Gp,7380.0,,Eminence,Knox,,486.85,488.2625,0.0,0.0,subsurface,0,0
4514,851,109,1,36881.723,Eminence Dolomite of Knox Gp,7380.0,,Eminence,Knox,,486.85,488.2625,45.0,0.0,subsurface,0,0
40631,11031,2079,10,2620.512,Clarendon Springs,61485.0,,Clarendon Springs,,,486.85,490.3875,50.0,0.0,,0,0
